time,stamp_secs,stamp_nsecs,level,name,msg,file,function,line
2024/12/16 19:16:17.49798403,1734344177,49617458,30,keygait_node,"[K] Speed fast, reduced to 0.072",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:17.99904662,1734344177,99793805,30,keygait_node,"[K] Speed fast, reduced to 0.065",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:17.149787050,1734344177,149672590,30,keygait_node,"[K] Speed fast, reduced to 0.058",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:17.199752167,1734344177,199637374,30,keygait_node,"[K] Speed fast, reduced to 0.052",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:17.249683612,1734344177,249585727,30,keygait_node,"[K] Speed fast, reduced to 0.047",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:17.299862950,1734344177,299772179,30,keygait_node,"[K] Speed fast, reduced to 0.042",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:17.349790593,1734344177,349686250,30,keygait_node,"[K] Speed fast, reduced to 0.038",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:17.399660829,1734344177,399607637,30,keygait_node,"[K] Speed fast, reduced to 0.034",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:17.449891126,1734344177,449776321,30,keygait_node,"[K] Speed fast, reduced to 0.031",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:17.500043226,1734344177,499981408,30,keygait_node,"[K] Speed fast, reduced to 0.028",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:17.549789607,1734344177,549671742,30,keygait_node,"[K] Speed fast, reduced to 0.025",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:17.599780417,1734344177,599680513,30,keygait_node,"[K] Speed fast, reduced to 0.023",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:20.264667912,1734344180,264545874,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:20.384610054,1734344180,384488452,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:20.525117646,1734344180,525011071,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:21.25440920,1734344181,25289223,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:21.25594139,1734344181,25442123,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:21.185410694,1734344181,185310732,20,keygait_node,[K] Joint Control Mode,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:25.104918031,1734344185,104808797,20,keygait_node,[K] Controling joint: ['leg3grip2'],/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:30.249753619,1734344190,249668896,30,keygait_node,"[K] Speed fast, reduced to 0.148",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:32.649939239,1734344192,649769499,30,keygait_node,"[K] Speed fast, reduced to 0.146",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:32.749784655,1734344192,749616599,30,keygait_node,"[K] Speed fast, reduced to 0.144",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:32.899683584,1734344192,899615804,30,keygait_node,"[K] Speed fast, reduced to 0.142",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:32.999911118,1734344192,999744764,30,keygait_node,"[K] Speed fast, reduced to 0.141",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:33.99929442,1734344193,99761088,30,keygait_node,"[K] Speed fast, reduced to 0.139",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:33.250167003,1734344193,249983562,30,keygait_node,"[K] Speed fast, reduced to 0.137",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:33.349914920,1734344193,349720821,30,keygait_node,"[K] Speed fast, reduced to 0.135",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:33.449766729,1734344193,449590648,30,keygait_node,"[K] Speed fast, reduced to 0.134",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:16:34.585065011,1734344194,584804621,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:34.845718204,1734344194,845651602,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:35.4790232,1734344195,4674256,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:35.344905468,1734344195,344733394,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:35.345037220,1734344195,344898196,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:40.225593376,1734344200,225541343,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:43.925908301,1734344203,925741122,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:44.385953082,1734344204,385770880,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:44.386216553,1734344204,386075909,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:44.565379350,1734344204,565259640,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:44.565438582,1734344204,565414605,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:45.365404805,1734344205,365239580,20,keygait_node,[K] Joint Control Mode,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:45.666013045,1734344205,665821477,20,keygait_node,[K] Controling joint: ['leg3grip1'],/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:53.865607853,1734344213,865456184,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:57.425589038,1734344217,425521595,20,keygait_node,[K] RECOVERING,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:58.418722128,1734344218,418603409,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:58.418875119,1734344218,418768052,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:58.778296908,1734344218,778251724,20,keygait_node,[K] IK2 Mode: stick L and deep triggers: xyz movements ; stick R and small triggers: rotations ; x: absolute mode ; o: ee relative mode,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:16:59.884738784,1734344219,884640481,20,keygait_node,[K] ik2 control relative to ee: False,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:17:00.987949756,1734344220,987820279,20,keygait_node,[K] ik2-3 reset,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:17:00.988264743,1734344220,988143125,30,keygait_node,"[K] empty now [-492.37 5.58 260.10] --- quaternion(0.465014939854666, 0.439011042667869, 0.562582902337226, -0.523956952549974)",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:17:59.576290609,1734344279,576168676,20,keygait_node,[K] ik2-3 reset,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:17:59.576594456,1734344279,576497476,30,keygait_node,"[K] empty now [-572.69 10.38 222.03] --- quaternion(0.466668423866327, 0.437445119930474, 0.56452440300031, -0.521703505482065)",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pwarn,558
2024/12/16 19:18:40.768747292,1734344320,768625600,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:18:40.768989489,1734344320,768879807,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:18:50.28886176,1734344330,28780010,20,keygait_node,"[K] Mode Select Mode (Keyboard): J -> Joint, L -> Leg, K -> IK2D -> Dragon, T -> Tricycle",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:18:50.29038496,1734344330,28952799,20,keygait_node,"[K] Mode Select Mode (Joystick): X -> Joint, □ -> Leg, ∆ -> Dragon, ○ -> IK2",/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:18:50.468751089,1734344330,468646446,20,keygait_node,[K] Joint Control Mode,/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:18:50.828301552,1734344330,828167023,20,keygait_node,[K] Controling joint: ['leg3link6_link7'],/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
2024/12/16 19:19:42.129791577,1734344382,129604356,20,keygait_node,[K] Controling joint: ['leg3link6_link7'],/home/shami/Moonbot-Motion-Stack/build/easy_robot_control/easy_robot_control/EliaNode.py,pinfo,568
